"type","choice","old","new","question","required","relevant","constraint","calculation","Continua","Discreta","Binaria","Categorica","Promedio","Suma","Maximo","Minimo","Porcentaje","IfAny","Count","Moda","area_total","area_coffee","area_productive","area_all","weight_produced","weight_sold","distance_between","distance_within","price_min","price_max","baseline","endline","bl_loop","el_loop","force_join","bar_plot_avg","bar_plot_cnt","line_plot_y","line_plot_x","donut_plot","choropleth_plot","grouping_var","type_column","logarithm"
"dummies","credit_sources",NA,"creditsQualityNew/10","Con cuales de las siguientes instituciones considera que podrian obtener un nuevo credito o prestamo para hacer frente al evento?/Prestamistas",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","credit_sources",NA,"creditsQualityNew/11","Con cuales de las siguientes instituciones considera que podrian obtener un nuevo credito o prestamo para hacer frente al evento?/Otro",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","credit_sources",NA,"creditsQualityNew/2","Con cuales de las siguientes instituciones considera que podrian obtener un nuevo credito o prestamo para hacer frente al evento?/Bancos",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","credit_sources",NA,"creditsQualityNew/3","Con cuales de las siguientes instituciones considera que podrian obtener un nuevo credito o prestamo para hacer frente al evento?/Cooperativas de ahorro y credito",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","credit_sources",NA,"creditsQualityNew/4","Con cuales de las siguientes instituciones considera que podrian obtener un nuevo credito o prestamo para hacer frente al evento?/Microfinancieras",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","credit_sources",NA,"creditsQualityNew/5","Con cuales de las siguientes instituciones considera que podrian obtener un nuevo credito o prestamo para hacer frente al evento?/Cajas rurales",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","credit_sources",NA,"creditsQualityNew/6","Con cuales de las siguientes instituciones considera que podrian obtener un nuevo credito o prestamo para hacer frente al evento?/Gremios o asociaciones",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","credit_sources",NA,"creditsQualityNew/7","Con cuales de las siguientes instituciones considera que podrian obtener un nuevo credito o prestamo para hacer frente al evento?/Comercializadores (intermediarios)",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","credit_sources",NA,"creditsQualityNew/8","Con cuales de las siguientes instituciones considera que podrian obtener un nuevo credito o prestamo para hacer frente al evento?/Casas comerciales",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","credit_sources",NA,"creditsQualityNew/9","Con cuales de las siguientes instituciones considera que podrian obtener un nuevo credito o prestamo para hacer frente al evento?/Familiares o amigos",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"select_multiple","reason_prune","E48","criteriaForCoffeeRenewal","Si hizo renovacion de cafe que criterio tuvo para decidir realizar la practica de renovacion en la cosecha del 2023/2024 ?",TRUE,NA,"not(selected(${criteriaForCoffeeRenewal}, 'none') and count-selected(${criteriaForCoffeeRenewal})>1)",NA,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","reason_prune",NA,"criteriaForCoffeeRenewal/dead","Si hizo renovacion de cafe que criterio tuvo para decidir realizar la practica de renovacion en la cosecha del 2023/2024 ?/Plantas muertas",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","reason_prune",NA,"criteriaForCoffeeRenewal/low_yield","Si hizo renovacion de cafe que criterio tuvo para decidir realizar la practica de renovacion en la cosecha del 2023/2024 ?/Bajo rendimiento",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","reason_prune",NA,"criteriaForCoffeeRenewal/none","Si hizo renovacion de cafe que criterio tuvo para decidir realizar la practica de renovacion en la cosecha del 2023/2024 ?/No hice renovacion",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","reason_prune",NA,"criteriaForCoffeeRenewal/productivity","Si hizo renovacion de cafe que criterio tuvo para decidir realizar la practica de renovacion en la cosecha del 2023/2024 ?/Mantener la productividad de mi finca (numero de arboles productivos)",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","reason_prune",NA,"criteriaForCoffeeRenewal/sanitary","Si hizo renovacion de cafe que criterio tuvo para decidir realizar la practica de renovacion en la cosecha del 2023/2024 ?/Salud de la planta muy mala",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"select_multiple","who_decide","E20","cropTypeDecisionMaker","Quien decidio que cultivos se sembrarian?",TRUE,NA,NA,NA,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"select_multiple","who_decide",NA,"cropTypeDecisionMaker/Female_adult","Quien decidio que cultivos se sembrarian?/Mujer adulta",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"select_multiple","who_decide",NA,"cropTypeDecisionMaker/Female_Youth","Quien decidio que cultivos se sembrarian?/Joven mujer (15-30 anos)",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"select_multiple","who_decide",NA,"cropTypeDecisionMaker/Male_adult","Quien decidio que cultivos se sembrarian?/Hombre adulto",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"select_multiple","who_decide",NA,"cropTypeDecisionMaker/Male_Youth","Quien decidio que cultivos se sembrarian?/Joven varon (15-30 anos)",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"select_multiple","who_decide",NA,"cropTypeDecisionMaker/no_answer","Quien decidio que cultivos se sembrarian?/Sin respuesta",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"select_multiple","who_decide",NA,"cropTypeDecisionMaker/outside_organisation","Quien decidio que cultivos se sembrarian?/Recomendaciones (Consejo) de un proyecto, ONG o gobierno",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"select_multiple",NA,NA,"CURRENT_USE_TECH",NA,NA,NA,NA,NA,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies",NA,NA,"CURRENT_USE_TECH/conservation","Conservación del suelo y gestión de las malas hierbas",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies",NA,NA,"CURRENT_USE_TECH/establishment","Establecimiento de plantaciones",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies",NA,NA,"CURRENT_USE_TECH/fertility","Fertilidad del suelo y nutrición de las plantas",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies",NA,NA,"CURRENT_USE_TECH/ipm","Semilleros y viveros",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies",NA,NA,"CURRENT_USE_TECH/none","Ninguno",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies",NA,NA,"CURRENT_USE_TECH/nursery","Gestión integrada de plagas y enfermedades",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies",NA,NA,"CURRENT_USE_TECH/quality","Control de calidad y recolección selectiva",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies",NA,NA,"CURRENT_USE_TECH/records","Mantenimiento de registros y planes de inversión",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies",NA,NA,"CURRENT_USE_TECH/rnr","Rehabilitación y renovación",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies",NA,NA,"CURRENT_USE_TECH/shade","Gestión de la sombra de los árboles",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies",NA,NA,"CURRENT_USE_TECH/tissue","Gestión de tejidos",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"image",NA,NA,"dataUseConsentSignature","Si esta de acuerdo por favor haga una marca o firma aqui",TRUE,"${agreesToDataUse} = 'Y'",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"select_multiple","who_family","E85","decisionMakerForCoffeeIncome","Generalmente quien decide como se utiliza el ingreso por la venta de cafe?",TRUE,NA,NA,NA,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"select_multiple","who_family",NA,"decisionMakerForCoffeeIncome/Female_adult","Generalmente quien decide como se utiliza el ingreso por la venta de cafe?/Mujer adulta",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"select_multiple","who_family",NA,"decisionMakerForCoffeeIncome/Female_Child","Generalmente quien decide como se utiliza el ingreso por la venta de cafe?/Nina (15 anos)",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"select_multiple","who_family",NA,"decisionMakerForCoffeeIncome/Female_Youth","Generalmente quien decide como se utiliza el ingreso por la venta de cafe?/Joven mujer (15-30 anos)",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"select_multiple","who_family",NA,"decisionMakerForCoffeeIncome/Male_adult","Generalmente quien decide como se utiliza el ingreso por la venta de cafe?/Hombre adulto",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"select_multiple","who_family",NA,"decisionMakerForCoffeeIncome/Male_Child","Generalmente quien decide como se utiliza el ingreso por la venta de cafe?/Nino (15 anos)",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"select_multiple","who_family",NA,"decisionMakerForCoffeeIncome/Male_Youth","Generalmente quien decide como se utiliza el ingreso por la venta de cafe?/Joven varon (15-30 anos)",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"select_multiple","who_family",NA,"decisionMakerForCoffeeIncome/no_answer","Generalmente quien decide como se utiliza el ingreso por la venta de cafe?/Sin respuesta",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"select_multiple","loan_decision_maker",NA,"decisionMakerForLoans","Quien toma la decision de pedir prestado para el manejo del cafe la mayoria del tiempo?",TRUE,NA,NA,NA,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","loan_decision_maker",NA,"decisionMakerForLoans/1","Quien toma la decision de pedir prestado para el manejo del cafe la mayoria del tiempo?/Yo",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","loan_decision_maker",NA,"decisionMakerForLoans/2","Quien toma la decision de pedir prestado para el manejo del cafe la mayoria del tiempo?/Pareja en el hogar",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","loan_decision_maker",NA,"decisionMakerForLoans/3","Quien toma la decision de pedir prestado para el manejo del cafe la mayoria del tiempo?/Pareja migrante",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","loan_decision_maker",NA,"decisionMakerForLoans/4","Quien toma la decision de pedir prestado para el manejo del cafe la mayoria del tiempo?/Otros hombres miembros de la familia",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","loan_decision_maker",NA,"decisionMakerForLoans/5","Quien toma la decision de pedir prestado para el manejo del cafe la mayoria del tiempo?/Otras mujeres miembros de la familia",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","loan_decision_maker",NA,"decisionMakerForLoans/6","Quien toma la decision de pedir prestado para el manejo del cafe la mayoria del tiempo?/Hombres parientes",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","loan_decision_maker",NA,"decisionMakerForLoans/7","Quien toma la decision de pedir prestado para el manejo del cafe la mayoria del tiempo?/Mujeres parientas",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","loan_decision_maker",NA,"decisionMakerForLoans/8","Quien toma la decision de pedir prestado para el manejo del cafe la mayoria del tiempo?/Intermediario",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","loan_decision_maker",NA,"decisionMakerForLoans/99","Quien toma la decision de pedir prestado para el manejo del cafe la mayoria del tiempo?/Otro",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"select_multiple","loan_decision_maker",NA,"decisionMakerForLoanUse","Quien toma la decision sobre que hacer con el dinero prestado para trabajar en el manejo del cafe la mayoria de las veces?",TRUE,NA,NA,NA,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","loan_decision_maker",NA,"decisionMakerForLoanUse/1","Quien toma la decision sobre que hacer con el dinero prestado para trabajar en el manejo del cafe la mayoria de las veces?/Yo",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","loan_decision_maker",NA,"decisionMakerForLoanUse/2","Quien toma la decision sobre que hacer con el dinero prestado para trabajar en el manejo del cafe la mayoria de las veces?/Pareja en el hogar",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","loan_decision_maker",NA,"decisionMakerForLoanUse/3","Quien toma la decision sobre que hacer con el dinero prestado para trabajar en el manejo del cafe la mayoria de las veces?/Pareja migrante",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","loan_decision_maker",NA,"decisionMakerForLoanUse/4","Quien toma la decision sobre que hacer con el dinero prestado para trabajar en el manejo del cafe la mayoria de las veces?/Otros hombres miembros de la familia",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","loan_decision_maker",NA,"decisionMakerForLoanUse/5","Quien toma la decision sobre que hacer con el dinero prestado para trabajar en el manejo del cafe la mayoria de las veces?/Otras mujeres miembros de la familia",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","loan_decision_maker",NA,"decisionMakerForLoanUse/6","Quien toma la decision sobre que hacer con el dinero prestado para trabajar en el manejo del cafe la mayoria de las veces?/Hombres parientes",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","loan_decision_maker",NA,"decisionMakerForLoanUse/7","Quien toma la decision sobre que hacer con el dinero prestado para trabajar en el manejo del cafe la mayoria de las veces?/Mujeres parientas",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","loan_decision_maker",NA,"decisionMakerForLoanUse/8","Quien toma la decision sobre que hacer con el dinero prestado para trabajar en el manejo del cafe la mayoria de las veces?/Intermediario",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","loan_decision_maker",NA,"decisionMakerForLoanUse/99","Quien toma la decision sobre que hacer con el dinero prestado para trabajar en el manejo del cafe la mayoria de las veces?/Otro",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"select_multiple","who_family","K4","decisionMakerForNonFarmIncome","Quien decide como se utiliza el dinero generado por trabajo fuera de la finca?",TRUE,"otherSourcesOfIncome == 'Si'",NA,NA,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"select_multiple","who_family",NA,"decisionMakerForNonFarmIncome/Female_adult","Quien decide como se utiliza el dinero generado por trabajo fuera de la finca?/Mujer adulta",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"select_multiple","who_family",NA,"decisionMakerForNonFarmIncome/Female_Child","Quien decide como se utiliza el dinero generado por trabajo fuera de la finca?/Nina (15 anos)",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"select_multiple","who_family",NA,"decisionMakerForNonFarmIncome/Female_Youth","Quien decide como se utiliza el dinero generado por trabajo fuera de la finca?/Joven mujer (15-30 anos)",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"select_multiple","who_family",NA,"decisionMakerForNonFarmIncome/Male_adult","Quien decide como se utiliza el dinero generado por trabajo fuera de la finca?/Hombre adulto",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"select_multiple","who_family",NA,"decisionMakerForNonFarmIncome/Male_Child","Quien decide como se utiliza el dinero generado por trabajo fuera de la finca?/Nino (15 anos)",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"select_multiple","who_family",NA,"decisionMakerForNonFarmIncome/Male_Youth","Quien decide como se utiliza el dinero generado por trabajo fuera de la finca?/Joven varon (15-30 anos)",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"select_multiple","who_family",NA,"decisionMakerForNonFarmIncome/no_answer","Quien decide como se utiliza el dinero generado por trabajo fuera de la finca?/Sin respuesta",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"select_one","disagree_partner",NA,"decisionMakingAfterDisagreement","Como se toma la decision?",TRUE,"selected(${expressDisagreementToPartner}, '1') or selected(${expressDisagreementToPartner}, '2') or selected(${expressDisagreementToPartner}, '3')",NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
